      HaloID      x[Mpc/h]     y[MPc/h]     z[MPc/h] m500c[Msol]    Avail[0/1]  Files_1 Files_2 Files_3 Files_4
        5496      2356.45      2196.41      1511.50  5.14278e+14       0         250        1666
        5506      1133.29      2312.56      1298.83  5.07262e+14       0        2337        2437
        5528      2205.59      128.078      1486.88  6.45864e+14       0        5936
        5535      2071.76      1294.36      1683.64  5.04550e+14       0         363
        5539      1585.87      951.240      2660.66  5.13586e+14       0        1587
        5542      1668.67      1777.36      1668.75  5.30436e+14       0        4447
        5553      385.497      2579.28      666.927  5.12407e+14       0        3420
        5558      1704.40      688.120      1998.23  5.35599e+14       0         636
        5565      1100.23      1834.89      952.007  5.18847e+14       0        5725
        5581      2455.09      2482.68      2381.85  5.27274e+14       0        4420
        5594      2510.89      617.719      2539.78  5.39227e+14       0        2145
        5595      1207.18      782.048      408.468  5.07289e+14       0        1065
        5627      2307.23      1339.11      945.675  5.94220e+14       0        2915
        5629      611.569      53.9821      254.623  5.13239e+14       0        1046
        5642      795.900      1291.10      1966.97  5.04364e+14       0        5090
        5648      1811.76      361.953      1341.44  5.40350e+14       0        3548
        5668      301.734      1635.09      2500.79  5.47938e+14       0        1970
        5678      2124.80      272.064      1499.87  5.04076e+14       0        4995
        5692      1438.25      1055.66      1850.95  5.37976e+14       0         579
        5694      1886.13      725.120      1516.67  5.14289e+14       0        2962
        5705      420.856      856.000      1819.20  5.06429e+14       0        3012
        5709      65.8916      1284.52      927.751  5.70442e+14       0        3365
        5714      387.310      147.659      2298.89  5.54398e+14       0        1829
        5727      1611.52      1640.43      1464.43  5.36910e+14       0        4878
        5728      379.011      282.375      1402.29  5.64330e+14       0        3737
        5732      1690.15      1501.56      338.586  5.22255e+14       0        1501
        5745      2566.45      792.832      2610.07  6.12754e+14       0        1259
        5764      430.314      990.578      2393.80  5.28784e+14       0        4154
        5784      1914.71      2209.12      1478.17  5.79926e+14       0        3666
        5798      904.404      2082.71      1588.28  5.17300e+14       0        5031
        5802      2035.26      2045.76      1702.32  5.38026e+14       0        1459
        5809      517.650      1190.72      1884.10  5.11659e+14       0        5111
        5810      1736.67      1208.81      1745.18  5.61236e+14       0        5871
        5820      378.857      1595.32      82.6861  5.32029e+14       0         877        1909        5249
        5830      132.169      940.626      305.570  5.00522e+14       0        4430
        5833      71.8020      468.102      1841.80  5.53766e+14       0        6040
        5844      1891.74      1802.13      1164.85  5.44112e+14       0         705
        5849      2258.56      801.819      1253.87  5.27564e+14       0        2268
        5870      1958.77      517.313      2439.69  5.96067e+14       0        1739
        5872      2673.63      1548.57      857.737  5.47600e+14       0        3535
        5881      1686.09      1249.99      72.9628  5.28944e+14       0        4865
        5888      2526.05      1740.65      1562.35  5.27560e+14       0        3784
        5904      742.051      2525.93      207.997  5.21122e+14       0        1502
        5909      1104.34      1470.11      513.103  5.56341e+14       0        2810
        5911      1310.00      1079.91      2038.79  5.19427e+14       0         520
        5937      728.111      2431.78      2228.19  5.07505e+14       0         778
        5939      1384.98      1396.08      786.219  5.03513e+14       0        4262
        5956      657.238      986.049      751.752  5.11335e+14       0        4291
        5964      834.038      1021.89      584.144  5.98528e+14       0        2505
        5966      2634.03      867.308      1951.88  5.06338e+14       0         134
        5987      791.784      767.169      1004.67  5.07530e+14       0         739
        5988      2687.25      544.648      1661.50  5.01552e+14       0          41
        6002      595.813      1651.38      472.493  5.76627e+14       0        2882
        6021      293.095      2598.56      1886.20  5.20964e+14       0        3756
        6031      811.946      2021.55      2328.63  5.01729e+14       0        5029
        6041      537.723      1074.20      797.401  5.66656e+14       0        4689
        6070      2403.23      1202.90      2678.07  5.00668e+14       0        5053
        6079      325.534      2346.58      2618.94  5.06439e+14       0          85
        6103      2196.97      212.301      1130.42  5.50285e+14       0        2083
        6111      209.774      1725.74      166.490  5.16875e+14       0        1853        3938
        6113      80.3008      291.981      501.708  5.36289e+14       0        2036        4903
        6118      163.681      2451.43      1443.75  5.06572e+14       0        3219
        6121      749.716      272.358      814.770  5.05783e+14       0        3398
        6157      1269.35      2218.12      1484.22  5.08055e+14       0        5015
        6158      1662.58      1098.55      2164.10  5.34477e+14       0        4396
        6166      2222.99      752.735      1150.03  5.11754e+14       0        3657
        6173      434.504      1823.54      1358.93  5.18471e+14       0        6028
        6188      1681.97      1288.44      1327.85  5.25601e+14       0        2661        3027
        6189      2216.43      1444.29      2381.51  5.38001e+14       0        5957
        6190      215.402      2063.40      1684.02  5.23558e+14       0        1880
        6213      1318.95      1601.85      458.916  5.25790e+14       0        3369
        6221      2058.16      2029.97      2275.81  5.80408e+14       0        2386
        6236      535.074      2280.79      2303.11  5.47641e+14       0        3785
        6253      657.199      2329.48      1800.70  5.50565e+14       0           6
        6254      1829.37      578.181      193.329  5.62497e+14       0        1914
